2014,9,-3510.42,17Sep2014,1,17
2014,9,-4200,05Sep2014,1,5
2014,9,-11847.56,20Sep2014,1,20
2014,9,-13257.2,18Sep2014,1,18
2014,10,23969.65,20Oct2014,FALSE,20
2014,10,1147.6,18Oct2014,1,18
2014,10,375,20Oct2014,1,20
2014,10,250,23Oct2014,1,23
2014,10,67.07,28Oct2014,1,28
2014,10,-9.5,08Oct2014,1,8
2014,10,-9.5,18Oct2014,1,18
2014,10,-19.8,22Oct2014,1,22
2014,10,-19.9,22Oct2014,1,22
2014,10,-59,28Oct2014,1,28
2014,10,-100,15Oct2014,1,15
2014,10,-110,01Oct2014,1,1
2014,10,-200,02Oct2014,1,2
2014,10,-200,22Oct2014,1,22
2014,10,-200,30Oct2014,1,30
2014,10,-325,01Oct2014,1,1
2014,10,-339,31Oct2014,1,31
2014,10,-350.44,30Oct2014,1,30
2014,10,-352.43,30Oct2014,1,30
2014,10,-371,13Oct2014,1,13
2014,10,-404.65,25Oct2014,1,25
2014,10,-410.11,18Oct2014,1,18
2014,10,-413.1,14Oct2014,1,14
2014,10,-489.66,01Oct2014,1,1
2014,10,-681,18Oct2014,1,18
2014,10,-750,01Oct2014,1,1
2014,10,-890,31Oct2014,1,31
2014,10,-1060,31Oct2014,1,31
2014,10,-1100,20Oct2014,1,20
2014,10,-1281.81,22Oct2014,1,22
2014,10,-1500,21Oct2014,1,21
2014,10,-1500,27Oct2014,1,27
2014,10,-1763.59,20Oct2014,1,20
2014,10,-1890,01Oct2014,1,1
2014,10,-2875,13Oct2014,1,13
2014,10,-3500,03Oct2014,1,3
2014,10,-6020,23Oct2014,1,23
2014,10,-6951.15,17Oct2014,1,17
2014,10,-10000,09Oct2014,1,9
2014,10,-10000,14Oct2014,1,14
2014,10,-10000,20Oct2014,1,20
2014,10,-10000,29Oct2014,1,29
2014,10,-10000,29Oct2014,1,29
2014,10,-15580,14Oct2014,1,14
2014,11,23969.64,20Nov2014,FALSE,20
2014,11,6193,03Nov2014,1,3
2014,11,3500,17Nov2014,1,17
2014,11,2000,14Nov2014,1,14
2014,11,1000,10Nov2014,1,10
2014,11,-10,13Nov2014,1,13
2014,11,-39.9,08Nov2014,1,8
2014,11,-42.99,07Nov2014,1,7
2014,11,-44,28Nov2014,1,28
2014,11,-45,10Nov2014,1,10
2014,11,-47,05Nov2014,1,5
2014,11,-47,12Nov2014,1,12
2014,11,-50,17Nov2014,1,17
2014,11,-59,26Nov2014,1,26
2014,11,-71,05Nov2014,1,5
2014,11,-71,12Nov2014,1,12
2014,11,-75.63,28Nov2014,1,28
2014,11,-90,10Nov2014,1,10
2014,11,-110,03Nov2014,1,3
2014,11,-180,15Nov2014,1,15
2014,11,-185.7,10Nov2014,1,10
2014,11,-200,07Nov2014,1,7
2014,11,-200,13Nov2014,1,13
2014,11,-200,17Nov2014,1,17
2014,11,-210.96,18Nov2014,1,18
2014,11,-311.05,03Nov2014,1,3
2014,11,-339,28Nov2014,1,28
2014,11,-381.75,07Nov2014,1,7
2014,11,-399.65,13Nov2014,1,13
2014,11,-406.11,18Nov2014,1,18
2014,11,-494.8,25Nov2014,1,25
2014,11,-575,03Nov2014,1,3
2014,11,-681,18Nov2014,1,18
2014,11,-951.15,19Nov2014,1,19
2014,11,-1050,28Nov2014,1,28
2014,11,-1281.81,22Nov2014,1,22
2014,11,-1500,01Nov2014,1,1
2014,11,-1500,08Nov2014,1,8
2014,11,-1500,15Nov2014,1,15
2014,11,-1500,28Nov2014,1,28
2014,11,-1850,28Nov2014,1,28
2014,11,-1923,12Nov2014,1,12
2014,11,-2942,18Nov2014,1,18
2014,11,-3000,24Nov2014,1,24
2014,11,-4450,14Nov2014,1,14
2014,11,-4500,18Nov2014,1,18
2014,11,-7710.58,20Nov2014,1,20
2014,11,-8335,21Nov2014,1,21
2014,11,-9570,24Nov2014,1,24
2014,11,-9815.4,19Nov2014,1,19
2014,11,-17874,06Nov2014,1,6
2014,11,-25488,10Nov2014,1,10
2014,12,18388.58,20Dec2014,FALSE,20
2014,12,49.59,27Dec2014,1,27
2014,12,-10,17Dec2014,1,17
2014,12,-11.2,27Dec2014,1,27
2014,12,-15,08Dec2014,1,8
2014,12,-19.99,03Dec2014,1,3
2014,12,-29.4,30Dec2014,1,30
2014,12,-35,20Dec2014,1,20
2014,12,-39,18Dec2014,1,18
2014,12,-39.95,19Dec2014,1,19
2014,12,-47,31Dec2014,1,31
2014,12,-47,31Dec2014,1,31
2014,12,-50,04Dec2014,1,4
2014,12,-51,08Dec2014,1,8
2014,12,-59,27Dec2014,1,27
2014,12,-60,08Dec2014,1,8
2014,12,-63,08Dec2014,1,8
2014,12,-65.04,15Dec2014,1,15
2014,12,-69.95,19Dec2014,1,19
2014,12,-71,31Dec2014,1,31
2014,12,-71,31Dec2014,1,31
2014,12,-72,12Dec2014,1,12
2014,12,-74.8,12Dec2014,1,12
2014,12,-77.4,03Dec2014,1,3
2014,12,-97.38,12Dec2014,1,12
2014,12,-99.9,24Dec2014,1,24
2014,12,-109.8,18Dec2014,1,18
2014,12,-110,01Dec2014,1,1
2014,12,-113.95,30Dec2014,1,30
2014,12,-117.6,19Dec2014,1,19
2014,12,-120.85,22Dec2014,1,22
2014,12,-146.9,11Dec2014,1,11
2014,12,-160,15Dec2014,1,15
2014,12,-176.73,24Dec2014,1,24
2014,12,-179.8,12Dec2014,1,12
2014,12,-189.77,24Dec2014,1,24
2014,12,-200,03Dec2014,1,3
2014,12,-200,10Dec2014,1,10
2014,12,-200,19Dec2014,1,19
2014,12,-220,09Dec2014,1,9
2014,12,-226.77,18Dec2014,1,18
2014,12,-231.18,05Dec2014,1,5
2014,12,-245.98,31Dec2014,1,31
2014,12,-255,19Dec2014,1,19
2014,12,-273,11Dec2014,1,11
2014,12,-299.93,13Dec2014,1,13
2014,12,-306.48,01Dec2014,1,1
2014,12,-325,01Dec2014,1,1
2014,12,-339,31Dec2014,1,31
2014,12,-345.29,18Dec2014,1,18
2014,12,-348.55,30Dec2014,1,30
2014,12,-350.01,01Dec2014,1,1
2014,12,-360,08Dec2014,1,8
2014,12,-389.85,29Dec2014,1,29
2014,12,-400.49,11Dec2014,1,11
2014,12,-402.31,24Dec2014,1,24
2014,12,-406.55,02Dec2014,1,2
2014,12,-440,15Dec2014,1,15
2014,12,-459,17Dec2014,1,17
2014,12,-489.5,15Dec2014,1,15
2014,12,-519.95,01Dec2014,1,1
2014,12,-524.8,04Dec2014,1,4
2014,12,-550.7,19Dec2014,1,19
2014,12,-560,08Dec2014,1,8
2014,12,-618,15Dec2014,1,15
2014,12,-629.2,18Dec2014,1,18
2014,12,-681,18Dec2014,1,18
2014,12,-697.2,17Dec2014,1,17
2014,12,-752.4,04Dec2014,1,4
2014,12,-799.95,18Dec2014,1,18
2014,12,-812.7,19Dec2014,1,19
2014,12,-865.54,22Dec2014,1,22
2014,12,-1078,19Dec2014,1,19
2014,12,-1124,31Dec2014,1,31
2014,12,-1187,15Dec2014,1,15
2014,12,-1234.8,19Dec2014,1,19
2014,12,-1281.81,22Dec2014,1,22
2014,12,-1500,08Dec2014,1,8
2014,12,-1500,13Dec2014,1,13
2014,12,-1500,19Dec2014,1,19
2014,12,-1500,22Dec2014,1,22
2014,12,-1575,22Dec2014,1,22
2014,12,-1655.25,11Dec2014,1,11
2014,12,-1830.01,20Dec2014,1,20
2014,12,-2000,18Dec2014,1,18
2014,12,-2122.9,19Dec2014,1,19
2014,12,-2365.7,13Dec2014,1,13
2014,12,-2500,13Dec2014,1,13
2014,12,-2663.6,27Dec2014,1,27
2014,12,-2735,22Dec2014,1,22
2014,12,-2768.65,23Dec2014,1,23
2014,12,-2986,29Dec2014,1,29
2014,12,-3011.57,13Dec2014,1,13
2014,12,-3449,27Dec2014,1,27
2014,12,-3699.9,10Dec2014,1,10
2014,12,-3806.5,31Dec2014,1,31
2014,12,-3900,29Dec2014,1,29
2014,12,-3995,19Dec2014,1,19
2014,12,-4500,03Dec2014,1,3
2014,12,-5385.36,18Dec2014,1,18
2014,12,-7097,09Dec2014,1,9
2014,12,-9238.85,13Dec2014,1,13
2014,12,-10000,15Dec2014,1,15
2014,12,-13018.92,20Dec2014,1,20
2014,12,-24000,05Dec2014,1,5
2014,12,-41054.95,19Dec2014,1,19
2015,1,46080.76,23Jan2015,FALSE,23
2015,1,24.57,28Jan2015,1,28
2015,1,-3.5,28Jan2015,1,28
2015,1,-8.5,05Jan2015,1,5
2015,1,-9,03Jan2015,1,3
2015,1,-10,06Jan2015,1,6
2015,1,-10,06Jan2015,1,6
2015,1,-19.3,28Jan2015,1,28
2015,1,-21.9,06Jan2015,1,6
2015,1,-25,20Jan2015,1,20
2015,1,-30,08Jan2015,1,8
2015,1,-33,03Jan2015,1,3
2015,1,-38,03Jan2015,1,3
2015,1,-38,29Jan2015,1,29
2015,1,-39,03Jan2015,1,3
2015,1,-39,07Jan2015,1,7
2015,1,-40,15Jan2015,1,15
2015,1,-43,06Jan2015,1,6
2015,1,-48,07Jan2015,1,7
2015,1,-48,14Jan2015,1,14
2015,1,-52,03Jan2015,1,3
2015,1,-54.8,05Jan2015,1,5
2015,1,-55.9,13Jan2015,1,13
2015,1,-56,03Jan2015,1,3
2015,1,-56,06Jan2015,1,6
2015,1,-61.7,21Jan2015,1,21
2015,1,-63,06Jan2015,1,6
2015,1,-66,28Jan2015,1,28
2015,1,-68.4,07Jan2015,1,7
2015,1,-70,05Jan2015,1,5
2015,1,-74.39,20Jan2015,1,20
2015,1,-75.9,06Jan2015,1,6
2015,1,-82,12Jan2015,1,12
2015,1,-85,03Jan2015,1,3
2015,1,-88.8,08Jan2015,1,8
2015,1,-90,21Jan2015,1,21
2015,1,-93.8,06Jan2015,1,6
